"Total Electricity Installed Capacity 2012"
"https://www.eia.gov/beta/international/rankings/#?prodact=2-7&cy=2012&pid=2&aid=7&tl_id=7-A&tl_type=a"
"Tue Nov 06 2018 14:22:55 GMT-0700 (Mountain Standard Time)"
"Source: U.S. Energy Information Administration"
"Units: Million Kilowatts"
,Ranking,Country,Value,Percent
,100,"Congo (Kinshasa)",2.5,0
,101,"Panama",2.5,0
,102,"Mozambique",2.5,0
,103,"Lebanon",2.3,0
,104,"Ethiopia",2.3,0
,105,"Ghana",2.2,0
,106,"Zimbabwe",2.1,0
,107,"Bolivia",2,0
,107,"Zambia",2,0
,109,"Honduras",1.9,0
,110,"Luxembourg",1.8,0
,111,"Kenya",1.7,0
,112,"Cyprus",1.7,0
,113,"Albania",1.7,0
,114,"Macedonia",1.7,0
,115,"Angola",1.7,0
,116,"Cote dIvoire (IvoryCoast)",1.6,0
,117,"El Salvador",1.6,0
,118,"Yemen",1.5,0
,119,"Kosovo",1.5,0
,120,"Bhutan",1.5,0
,121,"Nicaragua",1.4,0
,122,"Cameroon",1.3,0
,123,"Tanzania",1.2,0
,124,"Mongolia",0.9,0
,125,"Jamaica",0.9,0
,126,"Uganda",0.9,0
,127,"Senegal",0.9,0
,128,"Reunion",0.9,0
,129,"Montenegro",0.9,0
,130,"Mauritius",0.9,0
,131,"Brunei",0.8,0
,132,"Papua New Guinea",0.8,0
,133,"Nepal",0.8,0
,134,"Malta",0.6,0
,135,"Cambodia",0.6,0
,136,"Congo (Brazzaville)",0.6,0
,137,"Bahamas, The",0.6,0
,138,"Afghanistan",0.6,0
,139,"Guam",0.6,0
,140,"Madagascar",0.5,0
,141,"Moldova",0.5,0
,142,"Guadeloupe",0.5,0
,143,"Namibia",0.5,0
,144,"New Caledonia",0.5,0
,145,"Mali",0.5,0
,146,"Macau",0.5,0
,147,"Martinique",0.5,0
,148,"Gabon",0.5,0
,149,"Suriname",0.4,0
,150,"Guyana",0.4,0
,151,"Guinea",0.4,0
,152,"Aruba",0.3,0
,153,"Malawi",0.3,0
,154,"Virgin Islands,  U.S.",0.3,0
,155,"Fiji",0.3,0
,156,"Equatorial Guinea",0.3,0
,157,"Burkina Faso",0.3,0
,158,"Mauritania",0.3,0
,159,"French Guiana",0.3,0
,160,"Swaziland",0.3,0
,161,"Netherlands Antilles",0.3,0
,162,"Haiti",0.3,0
,163,"Barbados",0.2,0
,164,"French Polynesia",0.2,0
,165,"Togo",0.2,0
,166,"Belize",0.2,0
,167,"Benin",0.2,0
,168,"Greenland",0.2,0
,169,"Bermuda",0.2,0
,170,"Cayman Islands",0.2,0
,171,"Palestinian Territories",0.1,0
,172,"Eritrea",0.1,0
,173,"Niger",0.1,0
,174,"Cape Verde",0.1,0
,175,"Botswana",0.1,0
,176,"Djibouti",0.1,0
,177,"Faroe Islands",0.1,0
,178,"Rwanda",0.1,0
,--,"Saint Lucia",(s),0
,--,"Antigua and Barbuda",(s),0
,--,"Maldives",(s),0
,--,"Somalia",(s),0
,--,"Sierra Leone",(s),0
,--,"South Sudan",(s),0
,--,"Lesotho",(s),0
,--,"Seychelles",(s),0
,--,"Gambia, The",(s),0
,--,"Turks and Caicos Islands",(s),0
,--,"Saint Kitts and Nevis",(s),0
,--,"Burundi",(s),0
,--,"Western Sahara",(s),0
,--,"U.S. Pacific Islands",(s),0
,--,"Grenada",(s),0
,--,"Saint Vincent/Grenadines",(s),0
,--,"Virgin Islands, British",(s),0
,--,"Central African Republic",(s),0
,--,"Gibraltar",(s),0
,--,"Samoa",(s),0
,--,"American Samoa",(s),0
,--,"Chad",(s),0
,--,"Solomon Islands",(s),0
,--,"Vanuatu",(s),0
,--,"Guinea-Bissau",(s),0
,--,"Saint Pierre and Miquelon",(s),0
,--,"Dominica",(s),0
,--,"Comoros",(s),0
,--,"Liberia",(s),0
,--,"Sao Tome and Principe",(s),0
,--,"Tonga",(s),0
,--,"Falkland Islands (Islas Malvinas)",(s),0
,--,"Cook Islands",(s),0
,--,"Saint Helena",(s),0
,--,"Kiribati",(s),0
,--,"Nauru",(s),0
,--,"Montserrat",(s),0
,--,"Antarctica",(s),0
,--,"Niue",(s),0
,--,"Timor-Leste (East Timor)",0,0
,--,"Wake Island",0,0
