"Total Electricity Installed Capacity 2010"
"https://www.eia.gov/beta/international/rankings/#?prodact=2-7&cy=2010&pid=2&aid=7&tl_id=7-A&tl_type=a"
"Tue Nov 06 2018 14:22:46 GMT-0700 (Mountain Standard Time)"
"Source: U.S. Energy Information Administration"
"Units: Million Kilowatts"
,Ranking,Country,Value,Percent
,162,"French Polynesia",0.2,0
,163,"Swaziland",0.2,0
,164,"Togo",0.2,0
,165,"Belize",0.2,0
,166,"Greenland",0.2,0
,167,"Benin",0.2,0
,168,"Bermuda",0.2,0
,169,"Cayman Islands",0.2,0
,170,"Palestinian Territories",0.1,0
,171,"Eritrea",0.1,0
,172,"Niger",0.1,0
,173,"Botswana",0.1,0
,174,"Djibouti",0.1,0
,175,"Cape Verde",0.1,0
,176,"Faroe Islands",0.1,0
,--,"Sierra Leone",(s),0
,--,"Lesotho",(s),0
,--,"Seychelles",(s),0
,--,"Somalia",(s),0
,--,"Maldives",(s),0
,--,"Rwanda",(s),0
,--,"Gambia, The",(s),0
,--,"Saint Lucia",(s),0
,--,"Burundi",(s),0
,--,"Equatorial Guinea",(s),0
,--,"Western Sahara",(s),0
,--,"Turks and Caicos Islands",(s),0
,--,"Antigua and Barbuda",(s),0
,--,"U.S. Pacific Islands",(s),0
,--,"Saint Kitts and Nevis",(s),0
,--,"Grenada",(s),0
,--,"Saint Vincent/Grenadines",(s),0
,--,"Virgin Islands, British",(s),0
,--,"American Samoa",(s),0
,--,"Central African Republic",(s),0
,--,"Gibraltar",(s),0
,--,"Samoa",(s),0
,--,"Solomon Islands",(s),0
,--,"Chad",(s),0
,--,"Vanuatu",(s),0
,--,"Saint Pierre and Miquelon",(s),0
,--,"Dominica",(s),0
,--,"Guinea-Bissau",(s),0
,--,"Comoros",(s),0
,--,"Tonga",(s),0
,--,"Sao Tome and Principe",(s),0
,--,"Falkland Islands (Islas Malvinas)",(s),0
,--,"Cook Islands",(s),0
,--,"Nauru",(s),0
,--,"Kiribati",(s),0
,--,"Liberia",(s),0
,--,"Montserrat",(s),0
,--,"Saint Helena",(s),0
,--,"Niue",(s),0
,--,"Antarctica",(s),0
,--,"Timor-Leste (East Timor)",0,0
,--,"Wake Island",0,0
